-7212,9224,11496,165,1216,940
-7592,9220,11808,377,774,1068
-7864,9268,12148,313,788,1004
-7484,9324,12416,130,-352,816
-7776,9196,11992,20,62,700
-8072,9072,11944,2,423,418
-8060,9108,11968,-71,542,-21
-7456,9288,11696,-145,-86,-392
-6852,9348,11556,-51,-95,-292
-6756,9504,11688,93,332,-32
-6520,9560,11460,340,431,311
-6656,9632,11780,273,429,557
-7004,9528,11900,190,141,624
-7452,9308,11960,57,391,610
-7944,9256,11996,40,210,335
-7408,9296,12172,-184,-344,-10
-7664,9252,11888,-280,314,-101
-7304,9124,11716,-125,-314,-440
-6636,9352,11748,-99,332,-120
-6656,9440,11656,-42,217,-89
-6716,9412,11512,-9,572,176
-6672,9564,11280,103,755,546
-7100,9488,11160,142,217,313
-6804,9484,11848,158,154,590
-7368,9380,11644,116,463,624
-7432,9272,11480,240,357,576
-7936,9216,11472,404,379,252
-7568,9420,12084,357,164,86
-7628,9604,12204,175,255,11
-7132,9692,12284,76,-569,3
-6740,9960,12472,-228,-10,374
-6880,9752,11788,-504,69,499
-6648,9488,11076,-194,-43,729
-6828,9316,11164,154,222,921
-7136,9420,11264,237,502,921
-7288,9328,11404,193,227,775
-7520,9288,11848,230,573,755
-7880,9464,11988,207,213,514
-7440,9488,11972,139,-214,395
-7348,9424,12048,201,-147,395
-7336,9684,12156,82,-322,339
-6672,9584,12084,-321,-464,322
-6772,9548,12068,-546,318,346
-7220,9552,12040,-713,347,322
-7012,9312,11720,-699,-117,247
-6832,9364,11412,-677,130,354
-6808,9456,11720,-611,130,426
-6860,9496,11772,-619,315,501
-6400,9472,11636,-536,421,821
-6724,9432,11636,-521,50,895
-7240,9344,11692,-359,488,911
-7700,9388,11124,-343,519,355
-7096,9416,11208,-236,295,99
-6968,9504,11552,-81,302,-69
-6384,9624,12184,-36,322,204
-6452,9560,12328,10,546,608
-6976,9532,12224,-77,666,900
-7276,9288,11828,48,447,977
-7264,9348,11656,97,-78,848
-7548,9424,11836,71,139,630
-7384,9532,11972,-119,91,228
-6648,9464,11796,-190,271,347
-6768,9616,11772,-177,602,490
-6340,9576,11844,59,-35,915
-6600,9392,11708,410,448,1410
-8044,9372,11780,269,750,1045
-7792,9436,11784,128,-333,542
-7420,9284,11332,-10,44,184
-7320,9324,11504,30,-93,-3
-6816,9464,11808,-99,106,-91
-6744,9644,11872,-120,618,73
-7052,9672,11816,-95,357,196
-7028,9752,12076,1,-9,353
-6596,9756,11964,208,-670,613
-6924,9780,11912,108,-508,670
-6848,9520,11740,73,-11,684
-6984,9540,11744,-177,388,447
-7204,9652,11496,-390,698,130
-6768,9656,11528,-346,236,66
-6920,9516,11604,-58,423,202
-7392,9532,11920,-5,-256,20
-6644,9648,12208,0,-669,213
-6344,9704,11812,57,-576,383
-6516,9732,11832,11,-340,470
-6464,9716,12264,-279,19,518
-6040,9828,12416,-709,737,733
-6916,9540,11384,-745,1064,757
-6980,9472,10972,-468,109,617
-7156,9340,11416,-85,211,461
-6968,9548,11632,69,-583,239
-6380,9588,11992,93,-347,421
-6576,9732,12044,-116,71,360
-5732,9860,12192,-329,134,697
-5944,9580,11824,-149,1143,1253
-7228,9472,11660,-154,1675,1337
-7688,9712,11400,-11,492,886
-6848,9780,11640,226,-291,940
-7132,9880,12152,117,-66,787
-6896,9936,12580,-164,-599,750
-6140,10256,13204,-651,5,1018
-6404,10120,13200,-1370,642,1217
-6340,9800,12824,-1509,716,1803
-6768,9852,12520,-1338,672,2022
-6592,9936,13388,-1641,-924,2274
-5992,10364,15152,-2664,-1095,2733
-5284,10344,14496,-3544,141,3696
-6672,10548,12884,-4792,2608,3645
-8280,9444,9020,-5626,3289,1927
-6132,9212,9280,-3918,243,1394
-5796,9268,11680,-2712,547,2038
-6872,9356,13704,-2504,-892,2520
-6012,9420,14504,-2902,-2298,3095
-4496,9416,14296,-2700,-1683,4507
-4072,9712,13432,-2864,559,5679
-5264,9788,12588,-3137,1943,6026
-6172,10168,13304,-4968,2089,5299
-6180,9468,12284,-6360,4566,5032
-6836,9076,10648,-6233,4491,4569
-7364,8132,8544,-4898,4014,4032
-8240,7640,8008,-2435,2330,3099
-9168,7728,8404,-255,534,1794
-8648,8144,9992,1385,-3235,383
-6264,8840,12888,2095,-5499,-42
-5152,9224,14184,1825,-3300,251
-5568,9736,14732,10,-1261,224
-5804,9772,14540,-1615,1122,100
-5620,9648,13936,-2433,2507,97
-5536,9356,13004,-2549,2172,546
-5904,9064,12148,-1987,1212,897
-6316,8900,11744,-848,-282,1001
-6364,8552,11216,175,-912,863
-6748,8620,11348,1001,-1255,332
-6188,8864,12480,1134,-2197,-151
-6004,9224,13512,543,-1662,-471
-5568,9384,13432,-99,-1209,-622
-5644,9376,13392,-527,-234,-837
-5324,9736,13596,-888,-521,-1035
-4680,9680,13860,-1164,-151,-749
-4276,9348,12780,-1186,205,-60
-4848,9140,12328,-922,296,441
-6060,8820,11908,-537,744,414
-6072,8868,12196,-237,-337,79
-5956,8928,12780,-289,-299,-151
-6084,8832,13208,-296,-535,-288
-5792,8884,13340,-431,-240,-356
-5564,8896,13456,-701,-499,-403
-5212,8892,13432,-684,-352,-115
-5404,8868,13472,-931,-242,107
-5892,8640,13440,-1019,483,138
-6320,8516,12804,-966,359,-158
-6244,8360,12392,-923,381,-482
-6388,8444,11848,-431,411,-886
-5604,8424,12176,54,-1029,-1118
-5208,8860,13044,29,-1230,-979
-4940,8996,13416,-313,-869,-826
-4364,8912,13248,-209,-257,-250
-4968,8772,13500,-559,889,196
